adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
False,/5yk3QwnQxzwKfhU1tlDkV2PSIBz.jpg,[18],219246,['KR'],ko,폭싹 속았수다,"In Jeju, a spirited girl and a steadfast boy's island story blossoms into a lifelong tale of setbacks and triumphs — proving love endures across time.",112.8772,/Afrz3QAcQcsT6w4S5wrKUxmYPWM.jpg,2025-03-07,When Life Gives You Tangerines,9.003,162
False,/2meX1nMdScFOoV4370rqHWKmXhY.jpg,"[10759, 9648, 18]",93405,['KR'],ko,오징어 게임,"Hundreds of cash-strapped players accept a strange invitation to compete in children's games. Inside, a tempting prize awaits — with deadly high stakes.",75.5149,/1QdXdRYfktUSONkl1oD5gc6Be0s.jpg,2021-09-17,Squid Game,7.9,15677
False,/a8a8z4aJr40zYgRMfmSESppX2eO.jpg,"[10764, 35]",70672,['KR'],ko,아는 형님,"Male celebs play make-believe as high schoolers, welcoming star transfer students every week and engaging in battles of witty humor and slapstick.",58.0235,/2jIi55JtYKJTL1km8qHMuUilOWo.jpg,2015-12-05,Men on a Mission,7.4,33
False,/hQ4GRoPuF3f6whlclxveFoOODnk.jpg,"[18, 9648, 10765]",135340,['KR'],ko,해피니스,"A new type of deadly virus spread throughout the city, and the apartment where has different social classes of people is sealed off. With the fear of the virus, and the conflicts of the different classes, the residents have to spend and survive in the new habitation.",72.166,/j3Q4Vamcb0p7uoXMkkvIp36oMJe.jpg,2021-11-05,Happiness,8.1,499
False,/uBp9d5J58yzjafKiWsz7cdctmIY.jpg,[10764],73036,['KR'],ko,냉장고를 부탁해,The best chefs of Korea compete to create impromptu dishes that feature ingredients found inside the guest stars' personal refrigerators.,52.1553,/zc7qvd7CVuYpWMXZxuSbhG8n8g1.jpg,2014-11-17,Please Take Care of My Refrigerator,8.5,2
False,/qpDzeZ41Sr7P59RSh9U4SVnMRUs.jpg,"[10759, 18]",200709,['KR'],ko,약한영웅,"With the aid of unexpected friends, a gifted but introverted student confronts bullies and violent foes — unaware of how dangerous his world will become.",36.1201,/xRw3akJQdfgqx0x4fiHW7nIkEUJ.jpg,2022-11-18,Weak Hero,8.4,142
False,/66X23qG4RPk7XPDQCFFHHCage3M.jpg,"[80, 18]",233686,['KR'],ko,악연,"A fateful accident intertwines six lives in a thrilling tale of karma and crime, where each must face their own dark truths and connections.",31.0852,/2G99FfWYCAdsmAIZO8zGFjcDidY.jpg,2025-04-04,Karma,7.4,26
False,/nVwNws9cPuuXRYAjmee8MX0lu3O.jpg,"[16, 10762, 10759, 35, 10765]",72237,['KR'],ko,최강전사 미니특공대,Four animal superheroes called the Miniforce transform into robots to protect small and defenseless creatures from the hands of scheming villains.,27.1786,/4SCNu5uw54AgyO7pMWWonuXrUSD.jpg,2014-09-03,Miniforce,6.0,4
False,/ihiHcoRfj4ga9xiIrD4KIQA5sO2.jpg,"[18, 9648, 10759]",113268,['KR'],ko,경이로운 소문,"A group of supernatural demon hunters known as ""Counters,"" each with unique abilities, disguise themselves as employees of a noodle restaurant, while tracking down evil spirits that terrorize the mortal world.",27.5246,/bsbuXbQqryQ8aJlwXFkFXbrYko1.jpg,2020-11-28,The Uncanny Counter,8.328,357
False,/mceCXNTny6a5F3rQgShLoyARw4l.jpg,"[10765, 10759]",96648,['KR'],ko,스위트홈,"As humans turn into savage monsters and the world plunges into terror, a handful of survivors fight for their lives — and to hold on to their humanity.",26.496,/zcugNxDg59YwIf3dUHsrHmO7pc1.jpg,2020-12-18,Sweet Home,8.274000000000001,1437
False,/rKsd2InqKFH4NMPCTBFDo6m4tnm.jpg,"[10759, 18, 10765]",99966,['KR'],ko,지금 우리 학교는,A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.,25.2749,/pTEFqAjLd5YTsMD6NSUxV6Dq7A6.jpg,2022-01-28,All of Us Are Dead,8.29,4024
False,/rHiz6GHA2bUPEtTDZvhbTmzlNm6.jpg,"[18, 35]",198004,['KR'],ko,킹더랜드,"Amid a tense inheritance fight, a charming heir clashes with his hardworking employee who's known for her irresistible smile — which he cannot stand.",24.7228,/tW8BMRCYSe6nySvZ749pzc31x2m.jpg,2023-06-17,King the Land,8.181,495
False,/aOkFlPc8qvXU0k5zUw7pg723ip1.jpg,"[16, 10759, 10765, 10751, 10762, 35]",19845,['KR'],ko,뽀롱뽀롱 뽀로로,"Fun adventures await in the forest named Porong Porong Village where Pororo and friends live. New friends show up in the village and many exciting things happen in the forest. Our playful little gentoo penguin Pororo, naughty spinosaurus Crong, sweet and lovely American beaver Loopy, cheerful and sporty Adélie penguin girl Petty, clever fennec fox Eddy, strong minikaniko Rody, trustworthy polar bear Poby, happy-go-lucky hummingbird Harry, magical dragon wizard Tong-Tong, and a red sedan car Tu-Tu live in this snow-covered wonderland.",22.3405,/oD2r5c3IG4C6RDx847tG8OtLutK.jpg,2003-11-27,Pororo the Little Penguin,6.3,7
False,/iKIyTYNYsQB05EspmjrX468UTmL.jpg,"[10765, 18, 10759, 9648]",135157,['KR'],ko,환혼,"A powerful sorceress in a blind woman's body encounters a man from a prestigious family, who wants her help to change his destiny.",23.3199,/q2IiPRSXPOZ6qVRj36WRAYEQyHs.jpg,2022-06-18,Alchemy of Souls,8.552,676
False,/qnX8d3UGey9O2h29PaW3XGsk8fK.jpg,[18],206688,['KR'],ko,오아시스,"Set in the turbulent times of South Korea between the ’80s and ’90s, it depicts the fierce life, revenge, and conflict of young people who have to pursue power and wealth by any means in an era filled with wrong social values. Lee Doo Hak is a young man who was born in a small city in Jeolla Province and grew up innocent with a clever brain. However, he fatefully becomes caught in a whirlpool of events and ends up in the middle of conflict. After going through a real estate fraud group, he becomes a “political gangster” and lives his life to avenge his father’s unjust death.",18.1059,/ycrAICqhzFPPnhEKPIUGeNIscRB.jpg,2023-03-06,Oasis,4.844,16
False,/jJMfTkvU2exHwCFoBHsIqwaHImh.jpg,"[18, 10765, 35]",215001,['KR'],ko,이 연애는 불가항력,A lawyer bound by a centuries-old curse becomes entangled with a civil servant who holds the key to his freedom — igniting an unexpected romance.,21.5237,/fMiLKTIFB7YCBQSYoTJ7NCrPcD6.jpg,2023-08-23,Destined with You,8.142,187
False,/blNanzce8lKnrfjDqWLdPNPy7mo.jpg,"[18, 35]",241454,['KR'],ko,엄마친구아들,A woman attempting to reboot her life returns to Korea and becomes entangled with her childhood friend — with whom she shares a complicated history.,22.3901,/hikbLeofw2epfaEJptSkQ6b22IV.jpg,2024-08-17,Love Next Door,8.16,162
False,/eSB0fD6CbNW3LT8Z55V07fmYFpo.jpg,"[18, 35, 10765]",218539,['KR'],ko,마이데몬,"A pitiless demon becomes powerless after getting entangled with an icy heiress, who may hold the key to his lost abilities — and his heart.",21.9356,/xBnscv5BrJREKVSvh0le61y4KDk.jpg,2023-11-24,My Demon,8.486,525
False,/sf7NCqyVUNoyjYuwW5oJke1T1lH.jpg,"[10759, 35, 18]",117376,['KR'],ko,빈센조,"At the age of eight, Park Joo Hyeong left for Italy after being adopted. Now an adult, he is known as Vincenzo Cassano and employed by a Mafia family as a consigliere. Due to warring Mafia factions, he flies to South Korea where he gets involved with lawyer Hong Cha Young. She is the type of attorney who will do anything to win a case. Now back in his motherland, he gives an unrivalled conglomerate a taste of his own medicine—with a side of his own version of justice.",22.5635,/dvXJgEDQXhL9Ouot2WkBHpQiHGd.jpg,2021-02-20,Vincenzo,8.533,972
False,/fLn6AM7jUpXNrUOoAAJuHXaI9En.jpg,"[16, 10762, 35, 10751]",45039,['KR'],ko,꼬마버스 타요,"Tayo the Little Bus is a South Korean computer-generated animated television series created by Educational Broadcasting System, Iconix Entertainment, Seoul and Hot Animation which is owned by HiT Entertainment. The Korean-dubbed series began airing on EBS in 2010 and the English-dubbed series aired on Disney Junior in 2012. The latter is also scheduled to air on Disney Channel and Cartoonito in 2013. The narrator of the UK series is Michael Angelis who also narrates the UK series of Thomas & Friends.",21.1276,/ieUwI8Y8FhhFNWVOwau0gDoHPnj.jpg,2010-08-23,Tayo the Little Bus,6.7,6
False,/zRRyu5cBOQBnBzuywWSUqT0qScI.jpg,"[18, 35]",214999,['KR'],ko,나쁜 엄마,A tragic accident leaves an ambitious prosecutor with the mind of a child – forcing him and his mother to embark on a journey to heal their relationship.,19.6936,/vtDLhvpTk1xcaBCKubSH0if575G.jpg,2023-04-26,The Good Bad Mother,8.944,152
False,/wcP3FsRLog4GNEs9PFrDKKQdcof.jpg,"[18, 35, 10751]",215720,['KR'],ko,눈물의 여왕,The queen of department stores and the prince of supermarkets weather a marital crisis—until love miraculously begins to bloom again.,20.9511,/7ZXLZ3KYL3IVvsSHBZaHjcNQzNU.jpg,2024-03-09,Queen of Tears,8.32,372
False,/ifyAacB11g5JUxminolq9OuWWyk.jpg,"[35, 18]",128883,['KR'],ko,갯마을 차차차,"A big-city dentist opens up a practice in a close-knit seaside village, home to a charming jack-of-all-trades who is her polar opposite in every way.",20.5489,/jUJq9NqOfDpIQkvhgyI7YMWfLUb.jpg,2021-08-28,Hometown Cha-Cha-Cha,8.142,566
False,/9XvDKzoFqDLepuC3K3FFXCuD8jc.jpg,"[35, 18]",154825,['KR'],ko,사내맞선,"In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.",17.9428,/iLh7L8ZuvgdxFaM9sImyv2iKYLe.jpg,2022-02-28,Business Proposal,8.478,583
False,/8NdVTP0ZSr9UKVpcUaAIUzLd2lP.jpg,"[18, 35]",96462,['KR'],ko,사이코지만 괜찮아,"Desperate to escape from his emotional baggage and the heavy responsibility he’s had all his life, a psychiatric ward worker begins to heal with help from the unexpected – a woman who writes fairy tales but doesn’t believe in them.",17.4005,/5pKlA16OaTLm57alV4EWuxIfO2O.jpg,2020-06-20,It's Okay to Not Be Okay,8.535,1373
False,/9bp9cVuqmZUAVfTpCxiPIpC5ACS.jpg,"[35, 18]",71347,['KR'],ko,엽기적인 그녀,"Set in the Joseon Dynasty period, a romance takes place between cold-hearted Gyun-Woo and Princess Hyemyung who causes troubles.",18.728,/llSHPKnZWaFvvTKqslvUVeyrK4O.jpg,2017-05-29,My Sassy Girl,5.966,29
False,/gQwa6X2nmTHkmDgAifU4wacNqp4.jpg,[18],75820,['KR'],ko,미스터 션샤인,"Set in the early 1900s, this drama tells the story of a young man from Korea who grows up in the United States. When he returns to Korea as a US Marine Corps officer, he meets and falls in love with a noblewoman who is fighting for Korean independence. Their romance is complicated by social class and political ideology.",15.8852,/iftMALeIzTYYOVmPOCsS1mQvoNz.jpg,2018-07-07,Mr. Sunshine,8.415,158
False,/b2iWqSFpuy9CS5XWiAmnLzNv9eP.jpg,"[18, 10759, 80]",127529,['KR'],ko,사냥개들,Two young boxers band together with a benevolent moneylender to take down a ruthless loan shark who preys on the financially desperate.,17.7559,/5rmiPl3WgngnVYLbYWDloF1WXR1.jpg,2023-06-09,Bloodhounds,8.306,413
False,/o3Htmlg6BfNs8Ew7yjsRzVnYSEs.jpg,"[18, 35]",94796,['KR'],ko,사랑의 불시착,"A paragliding mishap drops a South Korean heiress in North Korea -- and into the life of an army officer, who decides he will help her hide.",15.9611,/jTESfFcPm6TniFWpEBUnQnwtKTC.jpg,2019-12-14,Crash Landing on You,8.502,789
False,/9iypSe1gvjExzZJL0JNR80x5OTS.jpg,"[18, 35]",96102,['KR'],ko,슬기로운 의사생활,"Every day is extraordinary for five doctors and their patients inside a hospital, where birth, death and everything in between coexist.",15.9701,/clYgUKk4CzmKpEukW2I2oDg9k1Q.jpg,2020-03-12,Hospital Playlist,8.464,137
False,/4r7scgI5aUrShN0YzriAatWd15e.jpg,[18],129478,['KR'],ko,연모,"When the crown prince is killed, his twin sister assumes the throne while trying to keep her identity and affection for her first love a royal secret.",14.7148,/mcfX0IqWibPhF5H4i2Q5gUlwwxk.jpg,2021-10-11,The King's Affection,8.186,271
False,/4LZuFMhLivOSO7zuWAQ3RffMnnr.jpg,"[80, 18, 9648]",110356,['KR'],ko,마이 네임,"Following her father's murder, a revenge-driven woman puts her trust in a powerful crime boss — and enters the police force under his direction.",13.7121,/l3Bn2jgYndSFvcPpddqMxQXiiCe.jpg,2021-10-15,My Name,8.232,926
False,/1CLVjeGaa0E54BKSZERDKifCd03.jpg,"[35, 18]",254391,['KR'],ko,감자연구소,A potato researcher with 12 years of experience who is working on a secret project and a newly appointed eccentric director go head to head before falling for each other in a sweet office romance.,13.0801,/c20CqgsCKKEFBKNOknL6GFSgL35.jpg,2025-03-01,The Potato Lab,8.045,22
False,/7vCSrzwqS5PEm0i5mHlkDfjHcnX.jpg,[18],136283,['KR'],ko,더 글로리,"Years after surviving horrific abuse in high school, a woman puts an elaborate revenge scheme in motion to make the perpetrators pay for their crimes.",14.0491,/uUM4LVlPgIrww07OoEKrGWlS1Ej.jpg,2022-12-30,The Glory,8.453,760
False,/yPLWd31uUImEaeEA7qI28jGTjgR.jpg,"[16, 10762]",136915,['KR'],ko,캐치! 티니핑,"Set free on Earth, fairies with magical powers begin influencing people's emotions. Now, it's up to a princess from a faraway kingdom to stop them!",15.6482,/qa2qFufGnKdiu0UOkoTYsui953h.jpg,2020-03-19,Catch! Teenieping,7.0,4
False,/qgIZ66EnXwoZOLNuKHveW5rRHpt.jpg,"[35, 18]",16420,['KR'],ko,꽃보다 남자,Unassuming high school girl Jan-di stands up to — and eventually falls for — a spoiled rich kid who belongs to the school's most powerful clique.,13.9628,/9Wup52WspaRW0CcR7yNGyyXM4Ef.jpg,2009-01-05,Boys Over Flowers,8.266,1736
False,/mMMO71UGVJeqijHFjJiwiHW902X.jpg,[10764],90534,['KR'],ko,뭉쳐야 찬다,"These former sports superstars were record-breaking Olympians; but on the soccer field, they’re all just middle-aged dads trying to do their best.",12.4282,/tvQHP8jMRkvIuJIVdOkXlbG8xUI.jpg,2019-06-13,The Gentlemen's League,4.3,3
False,/qrWC0j3M3mGCTaD7YFTn37niUXc.jpg,"[35, 18]",78869,['KR'],ko,일단 뜨겁게 청소하라,"Gil Oh-so, an employee at a cleaning company, meets Jang Seon-gyul, the boss of the company. The two are diametric opposite when it comes to cleanliness. With the help of Oh-sol, Seon-gyul faces his mysophobia and falls in love with her.",13.1594,/2kov55Hblkd4JfGfDallO3LGT4S.jpg,2018-11-26,Clean with Passion for Now,7.4,54
False,/n3qhrNE6oHFyfDgTYXbiju7jIbm.jpg,"[9648, 18]",259288,['KR'],ko,선의의 경쟁,A high-teen mystery thriller about a close relationship between teenage girls in a harsher survival competition than entrance examinations.,12.401,/eRwNhjpizV7up8KrCmiI94is1bl.jpg,2025-02-10,Friendly Rivalry,8.683,41
False,/2vtI9xzD6qpDzY9m8kV67QY0qfM.jpg,"[18, 9648]",253905,['KR'],ko,지금 거신 전화는,A rising politician and his mute wife's tense marriage begins to unravel after a call from a kidnapper turns their lives upside down.,12.2695,/glWP5Y7CVeqrOjJpLckQjuLFjQJ.jpg,2024-11-22,When the Phone Rings,8.5,221
False,/mPnAPtw9prhPPi2MrwUwTurzp5q.jpg,"[18, 10759]",31505,['KR'],ko,아이리스,"Two friends, members of the South Korean military, are recruited by a secret black ops agency.",13.8585,/qYogQkaGz7ejphzCf8EeylUuAKP.jpg,2009-10-14,Iris,7.5,38
False,/uDSnb7xvPziZedUzlrz3Za0YOz7.jpg,"[18, 10759]",88463,['KR'],ko,아스달 연대기,"In a mythical land called Arth, the inhabitants of the ancient city of Arthdal and its surrounding regions vie for power as they build a new society.",11.1576,/k5bKj5U2Z7AgkK3Mekji8xDHOuD.jpg,2019-06-01,Arthdal Chronicles,7.7010000000000005,72
